Symbol,Count
sym.imp.std::__1::locale::facet::__on_zero_shared(),1976.0
sym.imp.typeinfo for float,1969.0
SecTrustSetPolicies,1965.0
sym.imp.std::__1::to_string(long),1964.0
dispatch_group_notify,1947.0
SecCodeCopySigningInformation,1946.0
CGRectEqualToRect,1940.0
method_getTypeEncoding,1932.0
__toupper,1927.0
$s8Dispatch0A3QoSVMa,1924.0
$s8Dispatch0A13WorkItemFlagsVs10SetAlgebraAAMc,1924.0
$s8Dispatch0A3QoSV11unspecifiedACvgZ,1924.0
$s8Dispatch0A13WorkItemFlagsVMa,1924.0
objc_setProperty_atomic,1921.0
sym.imp.std::__1::locale::id::__get(),1919.0
NSScanner,1909.0
__vsnprintf_chk,1899.0
$sSo17OS_dispatch_queueC8DispatchE4mainABvgZ,1899.0
$s10Foundation4DataV15_RepresentationO15replaceSubrange_4with5countySnySiG_SVSgSitF,1897.0
_tlv_bootstrap,1895.0
objc_exception_throw,1892.0
NSURLContentModificationDateKey,1891.0
setbuf,1890.0
swift_release_n,1876.0
pthread_setname_np,1871.0
munlock,1867.0
sym.imp.Optional,1861.0
NSRunLoopCommonModes,1853.0
CFRunLoopGetMain,1851.0
SecTrustCopyPublicKey,1851.0
NSURLIsDirectoryKey,1851.0
kCFBundleVersionKey,1850.0
$syXlN,1849.0
opendir,1844.0
CGRectContainsPoint,1843.0
LSCopyApplicationURLsForBundleIdentifier,1842.0
SecPolicyCreateBasicX509,1840.0
NSFileType,1838.0
sym.imp._bridgeAnythingToObjectiveC,1836.0
swift_arrayInitWithCopy,1836.0
method_exchangeImplementations,1831.0
swift_getExistentialTypeMetadata,1829.0
sched_yield,1828.0
SecRequirementCreateWithString,1826.0
sym.imp.__C.OS_dispatch_queue,1826.0
swift_getTupleTypeMetadata2,1815.0
$s10Foundation10URLRequestV10httpMethodSSSgvs,1815.0
sym.imp.std::__1::__assoc_sub_state::set_value(),1814.0
readdir,1814.0
sym.imp.std::__1::__assoc_sub_state::__on_zero_shared(),1814.0
sym.imp.std::__1::future<void>::future(std::__1::__assoc_sub_state*),1814.0
method_getImplementation,1811.0
AuthorizationExecuteWithPrivileges,1806.0
NSWorkspaceApplicationKey,1804.0
$s10Foundation10URLRequestV8httpBodyAA4DataVSgvs,1800.0
NSParagraphStyle,1795.0
CGEventSourceSecondsSinceLastEventType,1794.0
system$UNIX2003,1791.0
NSIndexSet,1787.0
fwrite$UNIX2003,1786.0
log,1785.0
kUTTagClassFilenameExtension,1778.0
UTTypeCreatePreferredIdentifierForTag,1775.0
NSFilePosixPermissions,1775.0
LSCopyAllHandlersForURLScheme,1767.0
CFBundleGetDataPointerForName,1766.0
swift_setDeallocating,1758.0
objc_setAssociatedObject,1757.0
tcsetattr,1755.0
tcgetattr,1755.0
objc_getAssociatedObject,1754.0
strnlen,1750.0
if_indextoname,1748.0
NSHTTPURLResponse,1747.0
_dispatch_source_type_vnode,1731.0
in6addr_any,1728.0
$sSy10FoundationE10components11separatedBySaySSGqd___tSyRd__lF,1723.0
mach_host_self,1722.0
atexit,1719.0
NSFilenamesPboardType,1713.0
$sSDMa,1713.0
_swiftEmptyDictionarySingleton,1712.0
kSecCodeInfoIdentifier,1702.0
inet_ntop,1698.0
CFRunLoopAddSource,1696.0
sym.imp.typeinfo for unsigned short,1694.0
NSDecimalNumber,1693.0
CGContextClip,1693.0
swift_willThrow,1691.0
__memmove_chk,1690.0
dispatch_source_set_cancel_handler,1689.0
kCFNull,1685.0
CGColorSpaceRelease,1685.0
dlerror,1683.0
swift_getObjCClassFromMetadata,1676.0
NSDateComponents,1668.0
sym.imp._HashTable,1655.0
CGPathCreateMutable,1653.0
deflateInit2_,1650.0
strcspn,1650.0
CFErrorCopyDescription,1645.0
dispatch_source_get_data,1642.0
NSProgressIndicator,1640.0
AEDeterminePermissionToAutomateTarget,1639.0
CFBundleGetMainBundle,1638.0
IORegistryEntryFromPath,1637.0
sym.imp._ArrayBuffer,1636.0
putchar,1634.0
objc_setProperty_nonatomic_copy,1633.0
sym.imp.std::__1::locale::classic(),1629.0
$s10Foundation3URLV15fileURLWithPathACSSh_tcfC,1627.0
$s10Foundation3URLV19_bridgeToObjectiveCSo5NSURLCyF,1618.0
NSShadow,1612.0
sym.imp.UnsafePointer,1612.0
dladdr,1610.0
objc_setProperty,1609.0
CGColorSpaceCreateDeviceRGB,1598.0
sym.imp.std::__1::system_category(),1598.0
CGContextSaveGState,1597.0
symlink,1596.0
TransformProcessType,1594.0
CGContextRestoreGState,1590.0
NSURLPathKey,1588.0
NSMouseInRect,1587.0
sym.imp.typeinfo for std::logic_error,1581.0
SCNetworkReachabilityCreateWithName,1581.0
statfs$INODE64,1578.0
CFURLCopyResourcePropertyForKey,1575.0
NSWorkspaceDidTerminateApplicationNotification,1575.0
IORegistryEntrySearchCFProperty,1571.0
strspn,1567.0
wcslen,1566.0
CFBooleanGetValue,1565.0
$s8Dispatch0A4TimeVMa,1564.0
NSPasteboard,1564.0
execl,1561.0
isatty,1561.0
$s8Dispatch0A4TimeV3nowACyFZ,1560.0
swift_getForeignTypeMetadata,1559.0
sym.imp.vtable for std::__1::ios_base,1556.0
sym.imp._HasContiguousBytes,1556.0
sym.imp._HasContiguousBytes._provides,1556.0
sym.imp._HasContiguousBytes.withUnsafe.allocator,1556.0
$sSo17OS_dispatch_queueC8DispatchE10asyncAfter8deadline3qos5flags7executeyAC0D4TimeV_AC0D3QoSVAC0D13WorkItemFlagsVyyXBtF,1543.0
sym.imp.CommandLine.arguments,1542.0
NSAppleEventManager,1542.0
SecTrustEvaluateWithError,1541.0
sym.imp.typeinfo for std::bad_exception,1537.0
sym.imp.std::bad_exception::~bad_exception(),1533.0
setlocale,1524.0
pthread_attr_setstacksize,1522.0
kSecPolicyOid,1520.0
getpwuid_r,1520.0
kSecPolicyAppleSSL,1519.0
$s10Foundation6LocaleVMa,1518.0
sym.imp.std::bad_alloc::what() const,1517.0
kLSSharedFileListItemLast,1516.0
sym.imp.std::bad_exception::what() const,1516.0
CGImageSourceCreateWithData,1513.0
swift_getTypeByMangledNameInContext,1512.0
sqlite3_column_int,1512.0
SecTrustSetVerifyDate,1509.0
inet_pton,1507.0
sym.imp.std::__1::random_device::operator()(),1506.0
sym.imp.std::__1::random_device::~random_device(),1506.0
issetugid,1504.0
CFBundleCopyBundleURL,1500.0
chown,1499.0
NSMutableParagraphStyle,1491.0
CGPathCloseSubpath,1484.0
sym.imp.std::__1::system_error::~system_error(),1479.0
CABasicAnimation,1476.0
$sSzsE11descriptionSSvg,1475.0
NSAnimationContext,1474.0
SFSafariExtensionHandler,1468.0
sym.imp.std::__throw_bad_alloc(),1457.0
$sSKsSS7ElementRtzrlE6joined9separatorS2S_tF,1451.0
sym.imp.std::__1::locale::operator==(std::__1::locale const&) const,1451.0
SFSafariExtensionViewController,1450.0
CGPathMoveToPoint,1450.0
strsep,1447.0
memset_pattern16,1446.0
AuthorizationFree,1446.0
$sSy10FoundationE5range2of7optionsAB6localeSnySS5IndexVGSgqd___So22NSStringCompareOptionsVAiA6LocaleVSgtSyRd__lF,1440.0
swift_isEscapingClosureAtFileLocation,1439.0
$s10ObjectiveC22_convertBoolToObjCBoolyAA0eF0VSbF,1439.0
CGPathAddLineToPoint,1436.0
socketpair,1435.0
NSNumberFormatter,1432.0
NSEnumerator,1428.0
sym.imp.typeinfo for std::__1::system_error,1427.0
CGImageSourceCreateImageAtIndex,1426.0
$s10Foundation4DataV8IteratorVMa,1425.0
.objc_class_name_NSString,1425.0
sym.imp.typeinfo for std::__1::ios_base::failure,1423.0
ceilf,1420.0
IORegistryGetRootEntry,1419.0
res_9_ninit,1418.0
res_9_ns_initparse,1417.0
res_9_ns_parserr,1417.0
backtrace,1414.0
$s10Foundation4DateV026timeIntervalSinceReferenceB0Sdvg,1414.0
NSLinkAttributeName,1409.0
$s10Foundation4DataV19_bridgeToObjectiveCSo6NSDataCyF,1407.0
NSScroller,1401.0
pthread_main_np,1398.0
CAMediaTimingFunction,1393.0
CAShapeLayer,1392.0
inet_aton,1389.0
sym.imp.QLineEdit::QLineEdit(QWidget*),1389.0
objc_setProperty_atomic_copy,1380.0
NSLocalizedFailureReasonErrorKey,1378.0
CGContextAddPath,1374.0
IORegistryEntryGetName,1373.0
sym.imp.typeinfo for std::__1::error_category,1372.0
sym.imp.std::__1::error_category::~error_category(),1372.0
NSUnderlyingErrorKey,1370.0
NSFileTypeDirectory,1370.0
sym.imp.std::__throw_length_error(char const*),1368.0
NSInvocation,1367.0
sym.imp._StringObject,1363.0
NSOutputStream,1360.0
_swift_FORCE_LOAD_$_swiftSafariServices,1360.0
sym.imp.std::__1::locale::facet::~facet(),1357.0
_NSGetExecutablePath,1356.0
gethostname,1355.0
$s10Foundation10URLRequestV8setValue_18forHTTPHeaderFieldySSSg_SStF,1350.0
CFDataAppendBytes,1350.0
$sSy10FoundationE21addingPercentEncoding21withAllowedCharactersSSSgAA12CharacterSetV_tF,1349.0
$sBi64_WV,1348.0
kCFBundleIdentifierKey,1347.0
pthread_rwlock_unlock,1346.0
NSUnderlineStyleAttributeName,1346.0
dispatch_group_async,1344.0
sym.imp.typeinfo for std::__1::locale::facet,1342.0
NSURLCredential,1333.0
NSMenuItem,1332.0
pthread_rwlock_rdlock,1329.0
NSAppearance,1329.0
CGPathRelease,1328.0
swift_retain_n,1328.0
sym.imp.SetAlgebra,1326.0
$sSy10FoundationE18trimmingCharacters2inSSAA12CharacterSetV_tF,1325.0
.objc_class_name_NSArray,1323.0
NSAppKitVersionNumber,1323.0
.objc_class_name_NSBundle,1322.0
.objc_class_name_NSAutoreleasePool,1322.0
NSLayoutConstraint,1320.0
sym.imp.std::__1::system_error::system_error(std::__1::error_code),1318.0
UTTypeCopyPreferredTagWithClass,1317.0
SecCertificateCopyNormalizedIssuerContent,1316.0
SecCertificateCopyNormalizedSubjectContent,1316.0
SecCertificateCopyShortDescription,1316.0
kCAFillModeForwards,1314.0
NSFilesPromisePboardType,1311.0
deflateInit_,1310.0
utime,1309.0
$sSH13_rawHashValue4seedS2i_tFTq,1306.0
$sSH4hash4intoys6HasherVz_tFTq,1306.0
$sSH9hashValueSivgTq,1306.0
$sSHMp,1306.0
$sSHSQTb,1306.0
$sSy10FoundationE8containsySbqd__SyRd__lF,1303.0
SCNetworkReachabilitySetCallback,1300.0
NSXMLParser,1299.0
CFURLCopyFileSystemPath,1299.0
sym.imp.QComboBox::QComboBox(QWidget*),1297.0
malloc_good_size,1296.0
$sSYMp,1294.0
$sSY8rawValue03RawB0QzvgTq,1294.0
$sSY8rawValuexSg03RawB0Qz_tcfCTq,1294.0
$s8RawValueSYTl,1294.0
NSURLComponents,1294.0
kCAMediaTimingFunctionEaseInEaseOut,1292.0
kUTTagClassMIMEType,1291.0
pthread_rwlock_destroy,1290.0
$sSo17OS_dispatch_queueC8DispatchE5async5group3qos5flags7executeySo0a1_b1_F0CSg_AC0D3QoSVAC0D13WorkItemFlagsVyyXBtF,1288.0
NSTextFieldCell,1286.0
$s10Foundation12CharacterSetV22whitespacesAndNewlinesACvgZ,1283.0
NSTableView,1282.0
mkdtemp,1277.0
$s10ObjectiveC22_convertObjCBoolToBoolySbAA0cD0VF,1276.0
$s10Foundation3URLV5querySSSgvg,1273.0
$s10Foundation4DataV19base64EncodedString7optionsSSSo27NSDataBase64EncodingOptionsV_tF,1272.0
pthread_rwlock_wrlock,1272.0
strtok_r,1271.0
realpath$DARWIN_EXTSN,1270.0
sqlite3_column_double,1268.0
uuid_unparse_upper,1267.0
$s8Dispatch0A13WorkItemFlagsVMn,1265.0
sqlite3_column_count,1258.0
SCNetworkReachabilityScheduleWithRunLoop,1257.0
AuthorizationCopyRights,1244.0
objc_setProperty_nonatomic,1244.0
CFRunLoopRun,1243.0
$sSD15minimumCapacitySDyxq_GSi_tcfC,1241.0
SCNetworkReachabilityUnscheduleFromRunLoop,1241.0
sym.imp.OptionSet.Element.setter,1240.0
NSXMLDocument,1239.0
NSKeyValueChangeNewKey,1238.0
CGPathAddCurveToPoint,1236.0
$s10Foundation4DateV21timeIntervalSince1970Sdvg,1233.0
.objc_class_name_NSFileManager,1225.0
select$DARWIN_EXTSN,1225.0
$sSy10FoundationE20replacingOccurrences2of4with7options5rangeSSqd___qd_0_So22NSStringCompareOptionsVSnySS5IndexVGSgtSyRd__SyRd_0_r0_lF,1224.0
CAKeyframeAnimation,1221.0
fgetc,1221.0
$s8Dispatch0A3QoSV0B6SClassOMa,1221.0
$sSo17OS_dispatch_queueC8DispatchE6global3qosAbC0D3QoSV0G6SClassO_tFZ,1221.0
$sSo8NSObjectC10ObjectiveCE2eeoiySbAB_ABtFZ,1214.0
CGWindowLevelForKey,1208.0
NSTableCellView,1208.0
kCAMediaTimingFunctionLinear,1206.0
sym.imp.std::nothrow,1206.0
CGColorCreate,1201.0
.objc_class_name_NSDictionary,1199.0
.objc_class_name_NSURL,1199.0
OS_dispatch_queue,1197.0
sym.imp.generic,1197.0
NSFileTypeRegular,1195.0
xpc_date_create_from_current,1193.0
getservbyname,1193.0
notify_is_valid_token,1193.0
sym.imp.ExpressibleByArrayLiteral.array.deallocator,1192.0
sym.imp.ExpressibleByArrayLiteral,1192.0
$s19ArrayLiteralElements013ExpressibleByaB0PTl,1192.0
$s10Foundation13__DataStorageC7_offsetSivg,1192.0
$s10Foundation13__DataStorageC6_bytesSvSgvg,1192.0
CAAnimationGroup,1190.0
CFDictionaryGetCount,1186.0
res_9_nquery,1184.0
log10,1184.0
CFStringCompare,1183.0
mach_port_deallocate,1180.0
sym.imp.std::__1::iostream_category(),1178.0
dispatch_release,1176.0
kCTForegroundColorAttributeName,1172.0
dispatch_queue_attr_make_with_qos_class,1169.0
swift_initStaticObject,1169.0
NSStringPboardType,1167.0
CFURLCreateWithFileSystemPath,1162.0
atol,1162.0
NSURLAuthenticationMethodServerTrust,1161.0
sym.imp.QSortFilterProxyModel::QSortFilterProxyModel(QObject*),1160.0
$sSt4next7ElementQzSgyFTj,1160.0
strpbrk,1157.0
CFURLCreateStringByAddingPercentEscapes,1156.0
pthread_rwlock_init,1147.0
_dyld_image_count,1146.0
.objc_class_name_NSNumber,1145.0
.objc_class_name_NSTask,1141.0
.objc_class_name_NSMutableString,1138.0
$s10Foundation4DateV026timeIntervalSinceReferenceB0ACSd_tcfC,1135.0
sym.imp.AnyHashable.,1134.0
$s10Foundation13__DataStorageC7_lengthSivg,1133.0
curl_easy_setopt,1132.0
curl_easy_init,1132.0
CCCryptorRelease,1132.0
setpriority,1131.0
sym.imp.vtable for std::__1::ios_base::failure,1129.0
curl_easy_perform,1128.0
sqlite3_column_type,1127.0
CCCryptorUpdate,1126.0
copyfile,1125.0
$s10Foundation4DataV13_copyContents12initializingAC8IteratorV_SitSrys5UInt8VG_tF,1125.0
sysctlnametomib,1125.0
kCFBundleExecutableKey,1123.0
NSURLErrorFailingURLErrorKey,1120.0
proc_pidinfo,1118.0
curl_easy_cleanup,1115.0
CGGradientRelease,1114.0
sym.imp.std::__1::__shared_weak_count::__release_shared(),1114.0
CACurrentMediaTime,1112.0
CGContextDrawLinearGradient,1108.0
backtrace_symbols,1108.0
sym.imp.std::__1::to_string(unsigned int),1107.0
fstat,1106.0
sym.imp.FloatingPointRoundingRule..metadata.accessor,1106.0
sym.imp.FloatingPointRoundingRule.towardZero,1106.0
NSPanel,1105.0
__darwin_check_fd_set_overflow,1105.0
CFRunLoopStop,1104.0
__strncpy_chk,1104.0
CFDictionaryGetKeysAndValues,1103.0
sym.imp.FloatingPointRoundingRule.toNearestOrAwayFromZero,1103.0
sym.imp.FloatingPointRoundingRule.down,1103.0
sym.imp.FloatingPointRoundingRule.toNearestOrEven,1103.0
sym.imp.FloatingPointRoundingRule.awayFromZero,1103.0
sym.imp.FloatingPointRoundingRule.up,1103.0
fdopen,1103.0
$sSo8NSObjectCSH10ObjectiveCMc,1102.0
CFStringTransform,1101.0
kCFURLIsAliasFileKey,1099.0
NSBackgroundColorAttributeName,1092.0
NSAffineTransform,1090.0
CFBundleGetVersionNumber,1087.0
swift_dynamicCastObjCClass,1087.0
$s10Foundation12NotificationVMa,1083.0
getegid,1083.0
$s10Foundation12NotificationV36_unconditionallyBridgeFromObjectiveCyACSo14NSNotificationCSgFZ,1082.0
NSProgress,1080.0
CFDataCreateWithBytesNoCopy,1079.0
NSAssertionHandler,1078.0
swift_getObjectType,1077.0
CFUUIDGetUUIDBytes,1076.0
proc_listpids,1076.0
getpagesize,1073.0
exp,1070.0
.objc_class_name_NSPipe,1070.0
readv,1064.0
sym.imp.Error,1063.0
sleep$UNIX2003,1061.0
$s10Foundation3URLVMn,1060.0
NSURLSessionTransferSizeUnknown,1060.0
sel_registerName,1055.0
NSTableHeaderCell,1048.0
close$UNIX2003,1046.0
$sSD10FoundationE36_unconditionallyBridgeFromObjectiveCySDyxq_GSo12NSDictionaryCSgFZ,1042.0
kCFStreamSSLValidatesCertificateChain,1041.0
CFPropertyListCreateFromXMLData,1041.0
sym.imp.CustomStringConvertible.description__String,1039.0
objc_copyStruct,1038.0
NSWindowDidResignKeyNotification,1036.0
NSScrollView,1031.0
NSBox,1028.0
NSControl,1027.0
kCFStreamSSLPeerName,1025.0
CGPathCreateCopy,1023.0
.objc_class_name_NSDateFormatter,1020.0
CFUUIDGetConstantUUIDWithBytes,1018.0
kCAMediaTimingFunctionEaseIn,1016.0
sym.imp._CocoaArrayWrapper,1014.0
sym.imp.typeinfo for unsigned int,1014.0
IOCreatePlugInInterfaceForService,1012.0
link,1010.0
NSApplicationDidBecomeActiveNotification,1008.0
_dispatch_source_type_timer,1007.0
dispatch_source_set_timer,1007.0
CGMainDisplayID,1006.0
sqlite3_exec,1005.0
CGBitmapContextCreate,1001.0
strnstr,999.0
CFDataGetTypeID,996.0
CFDictionaryCreate,994.0
NSInvalidArgumentException,988.0
NSURLSessionTask,988.0
sym.imp.getter _CocoaArrayWrapper,988.0
swift_unknownObjectWeakDestroy,987.0
kCFStreamPropertySSLSettings,987.0
pathconf,986.0
swift_getSingletonMetadata,986.0
_NSThemeWidgetCell,986.0
NSCursorAttributeName,986.0
sym.imp.std::__1::error_category::default_error_condition(int) const,985.0
swift_unknownObjectWeakInit,985.0
swift_unknownObjectWeakLoadStrong,985.0
NSURLDownload,983.0
CCHmac,983.0
swift_unknownObjectWeakAssign,982.0
CFStringGetTypeID,980.0
swift_dynamicCastClass,980.0
strncat,976.0
sin,976.0
kSecReturnData,976.0
utimes,975.0
sqlite3_errmsg,975.0
CATransition,974.0
kCFStreamSSLCertificates,971.0
NSOperation,970.0
NSURLSessionDownloadTask,970.0
kCAMediaTimingFunctionEaseOut,970.0
kSecValueData,967.0
SecItemAdd,965.0
sym.imp._print_unlocked,964.0
CGEventPost,963.0
CCCryptorFinal,963.0
NSPopUpButton,963.0
kCAFillRuleEvenOdd,963.0
execvp,961.0
send$UNIX2003,961.0
.objc_class_name_NSHost,961.0
recv$UNIX2003,961.0
sym.imp.getter Error.setter,959.0
kCTUnderlineStyleAttributeName,958.0
kSecMatchLimit,955.0
connect$UNIX2003,954.0
random,951.0
kCFTypeArrayCallBacks,951.0
kill$UNIX2003,950.0
kCFPreferencesCurrentUser,948.0
host_statistics,944.0
NSProxy,944.0
TISGetInputSourceProperty,943.0
NSFileSystemFreeSize,942.0
sym.imp.Syntesized,942.0
kSecAttrAccount,942.0
NSBlockOperation,942.0
NSFoundationVersionNumber,941.0
kCAFillModeBackwards,940.0
select$UNIX2003,940.0
kSecClassGenericPassword,939.0
NSOutlineView,938.0
CGGradientCreateWithColorComponents,938.0
kSecAttrService,937.0
sym.imp.Swift.,937.0
sym.imp.QDataWidgetMapper::QDataWidgetMapper(QObject*),936.0
NSInternalInconsistencyException,933.0
swift_updateClassMetadata2,929.0
sym.imp.std::__1::__shared_weak_count::__add_shared(),928.0
$s10Foundation3URLV14absoluteStringSSvg,927.0
CFNumberIsFloatType,926.0
CGEventCreateMouseEvent,926.0
sym.imp.CustomStringConvertible,924.0
kCATransitionFromLeft,924.0
NSOpenStepRootDirectory,923.0
sym.imp.QMessageBox::~QMessageBox(),922.0
kSecMatchLimitOne,922.0
swift_allocError,919.0
ctime_r,919.0
sqlite3_column_bytes,919.0
sqlite3_column_blob,919.0
IOMasterPort,919.0
objc_collectingEnabled,919.0
swift_isUniquelyReferencedNonObjC_nonNull_bridgeObject,918.0
CGContextDrawImage,918.0
CGImageRelease,917.0
CGImageGetHeight,917.0
CGImageGetWidth,917.0
basename,916.0
CATransform3DMakeRotation,912.0
CFStringGetBytes,912.0
cos,911.0
NSStatusBar,909.0
exp2,909.0
NSToolTipAttributeName,908.0
sym.imp.QPushButton::QPushButton(QWidget*),908.0
CGDisplayBounds,908.0
$sSo17OS_dispatch_queueC8DispatchE10AttributesVMa,908.0
$sSo17OS_dispatch_queueC8DispatchE20AutoreleaseFrequencyOMa,908.0
$sytN,907.0
sym.imp.CustomDebugStringConvertible,907.0
UCKeyTranslate,907.0
sym.imp.CustomDebugStringConvertible.debugDescription__String,907.0
lstat,905.0
$sSeMp,905.0
$sSe4fromxs7Decoder_p_tKcfCTq,905.0
$sSE6encode2toys7Encoder_p_tKFTq,905.0
$sSEMp,905.0
$s10Foundation4DataV11referencingACSo6NSDataCh_tcfC,904.0
kCFStreamPropertySOCKSProxy,904.0
_swift_stdlib_reportUnimplementedInitializer,903.0
NSResponder,902.0
LMGetKbdType,902.0
sym.imp.__C.NSNumber,901.0
dirname,900.0
sym.imp.Error._code,900.0
CFStringGetCharacters,900.0
sym.imp.Error._domain__String,900.0
$s8Dispatch0A3QoSV0B6SClassO7defaultyA2EmFWC,897.0
sym.imp._CocoaArrayWrapper.,896.0
sym.imp.Error._userInfo,895.0
sym.imp.Error._getEmbeddedNSError,895.0
kTISPropertyUnicodeKeyLayoutData,893.0
kCFBundleNameKey,893.0
sym.imp.FixedWidthInteger.setter,891.0
sym.imp.Builtin.BridgeObject,890.0
objc_opt_self,890.0
sym.imp._allocateUninitializedArray: Builtin.RawPointert -> Builtin.Word,889.0
truncate,888.0
CFBundleCreate,888.0
SecItemUpdate,888.0
$sSo17OS_dispatch_queueC8DispatchE10AttributesVs10SetAlgebraACMc,887.0
object_setClass,882.0
getsectiondata,882.0
kCATransitionReveal,882.0
__strlcpy_chk,880.0
swift_unexpectedError,880.0
$s10Foundation4DateVMn,879.0
$sSo17OS_dispatch_queueC8DispatchE10AttributesVMn,877.0
pthread_equal,875.0
kSecReturnAttributes,875.0
$s10Foundation13__DataStorageC6lengthACSi_tcfc,875.0
CFStreamCreatePairWithSocketToHost,874.0
sym.imp.QStackedWidget::QStackedWidget(QWidget*),874.0
CFBundleGetIdentifier,874.0
_swift_FORCE_LOAD_$_swiftCoreLocation,873.0
kCFAllocatorNull,872.0
NSSlider,871.0
$s10Foundation4DataV15withUnsafeBytesyxxSPyq_GKXEKr0_lF,871.0
CFWriteStreamSetProperty,870.0
swift_getGenericMetadata,869.0
$s10Foundation6LocaleVMn,869.0
$s10Foundation4DataVMn,868.0
CFStringCreateWithCharacters,864.0
bsearch,864.0
DASessionCreate,863.0
sym.imp.OptionSet,862.0
$s10Foundation4DataV6appendyyACF,861.0
sym.imp.Unicode.Scalar,860.0
CFDictionaryCreateMutableCopy,859.0
kCFPreferencesAnyHost,859.0
$s8Dispatch0A12TimeIntervalOMa,858.0
NSDistributedNotificationCenter,857.0
NSZeroSize,855.0
getprotobynumber,854.0
swift_allocateGenericValueMetadata,854.0
CIColor,849.0
sym.imp.QProgressBar::QProgressBar(QWidget*),849.0
NSAddressOfSymbol,848.0
sym.imp.std::__1::recursive_mutex::~recursive_mutex(),847.0
sym.imp.std::__1::recursive_mutex::recursive_mutex(),847.0
$s7ElementSTTl,847.0
sym.imp.vtable for std::bad_cast,846.0
CFRunLoopSourceCreate,845.0
$s10Foundation12CharacterSetV15urlQueryAllowedACvgZ,845.0
usleep$UNIX2003,844.0
CFStringHasSuffix,843.0
NSLookupSymbolInModule,839.0
swift_weakInit,839.0
swift_weakLoadStrong,839.0
NSUnLinkModule,839.0
sym.imp.std::__1::recursive_mutex::lock(),837.0
swift_weakDestroy,837.0
getppid,837.0
__CFStringMakeConstantString,837.0
sym.imp.std::__1::recursive_mutex::unlock(),837.0
NSDestroyObjectFileImage,837.0
$s10Foundation4DataV22withUnsafeMutableBytesyxxSpyq_GKXEKr0_lF,836.0
CFRunLoopRemoveSource,836.0
sym.imp.ExpressibleByIntegerLiteral.integer.deallocator,835.0
sym.imp.ExpressibleByIntegerLiteral,835.0
$s5IndexSlTl,834.0
kCFStreamPropertySSLPeerTrust,834.0
$sSl5IndexSl_SLTn,833.0
$sSo8NSObjectC10ObjectiveCE13_rawHashValue4seedS2i_tF,833.0
sym.imp.__C.NSArray,833.0
$s7IndicesSlTl,832.0
$sSl7IndicesSl_SlTn,832.0
swift_deallocPartialClassInstance,831.0
vm_deallocate,831.0
NSCalibratedRGBColorSpace,830.0
